 1.19200000e-11  1.19200000e-11  1.19200000e-11  1.79999958e+00  1.19200000e-11  1.79999950e+00  1.19200000e-11  1.79999942e+00  1.19200000e-11  1.79999936e+00  1.19200000e-11  1.79999934e+00  1.19200000e-11  1.79999933e+00  1.19200000e-11  1.79999958e+00  1.19200000e-11  1.79999950e+00  1.19200000e-11  1.79999942e+00  1.19200000e-11  1.79999936e+00  1.19200000e-11  1.79999934e+00  1.19200000e-11  1.79999933e+00  1.19200000e-11  8.00000000e-01  1.19200000e-11  1.00000000e+00  1.19200000e-11  1.68692002e-07  1.19200000e-11  1.80000000e+00  1.19200000e-11  1.79999150e+00  1.19200000e-11  9.56314724e-01  1.19200000e-11  9.56308385e-01  1.19200000e-11 -1.91554325e-04 
 1.44800000e-11  1.44800000e-11  1.44800000e-11  1.79999965e+00  1.44800000e-11  1.79999964e+00  1.44800000e-11  1.79999967e+00  1.44800000e-11  1.79999973e+00  1.44800000e-11  1.79999980e+00  1.44800000e-11  1.79999986e+00  1.44800000e-11  1.79999965e+00  1.44800000e-11  1.79999964e+00  1.44800000e-11  1.79999967e+00  1.44800000e-11  1.79999973e+00  1.44800000e-11  1.79999980e+00  1.44800000e-11  1.79999986e+00  1.44800000e-11  8.00000000e-01  1.44800000e-11  1.00000000e+00  1.44800000e-11  1.75603413e-07  1.44800000e-11  1.80000000e+00  1.44800000e-11  1.79999329e+00  1.44800000e-11  9.56314818e-01  1.44800000e-11  9.56308479e-01  1.44800000e-11 -1.90531509e-04 
 1.96000000e-11  1.96000000e-11  1.96000000e-11  1.79999974e+00  1.96000000e-11  1.79999979e+00  1.96000000e-11  1.79999987e+00  1.96000000e-11  1.79999996e+00  1.96000000e-11  1.80000002e+00  1.96000000e-11  1.80000006e+00  1.96000000e-11  1.79999974e+00  1.96000000e-11  1.79999979e+00  1.96000000e-11  1.79999987e+00  1.96000000e-11  1.79999996e+00  1.96000000e-11  1.80000002e+00  1.96000000e-11  1.80000006e+00  1.96000000e-11  8.00000000e-01  1.96000000e-11  1.00000000e+00  1.96000000e-11  1.58617510e-07  1.96000000e-11  1.80000000e+00  1.96000000e-11  1.79999531e+00  1.96000000e-11  9.56314914e-01  1.96000000e-11  9.56308575e-01  1.96000000e-11 -1.25684839e-04 
 2.98400000e-11  2.98400000e-11  2.98400000e-11  1.79999975e+00  2.98400000e-11  1.79999978e+00  2.98400000e-11  1.79999980e+00  2.98400000e-11  1.79999980e+00  2.98400000e-11  1.79999978e+00  2.98400000e-11  1.79999977e+00  2.98400000e-11  1.79999975e+00  2.98400000e-11  1.79999978e+00  2.98400000e-11  1.79999980e+00  2.98400000e-11  1.79999980e+00  2.98400000e-11  1.79999978e+00  2.98400000e-11  1.79999977e+00  2.98400000e-11  8.00000000e-01  2.98400000e-11  1.00000000e+00  2.98400000e-11  1.53656194e-07  2.98400000e-11  1.80000000e+00  2.98400000e-11  1.79999560e+00  2.98400000e-11  9.56314877e-01  2.98400000e-11  9.56308538e-01  2.98400000e-11 -2.08247494e-05 
 5.03200000e-11  5.03200000e-11  5.03200000e-11  1.79999973e+00  5.03200000e-11  1.79999973e+00  5.03200000e-11  1.79999972e+00  5.03200000e-11  1.79999970e+00  5.03200000e-11  1.79999968e+00  5.03200000e-11  1.79999967e+00  5.03200000e-11  1.79999973e+00  5.03200000e-11  1.79999973e+00  5.03200000e-11  1.79999972e+00  5.03200000e-11  1.79999970e+00  5.03200000e-11  1.79999968e+00  5.03200000e-11  1.79999967e+00  5.03200000e-11  8.00000000e-01  5.03200000e-11  1.00000000e+00  5.03200000e-11  1.62566167e-07  5.03200000e-11  1.80000000e+00  5.03200000e-11  1.79999443e+00  5.03200000e-11  9.56314764e-01  5.03200000e-11  9.56308424e-01  5.03200000e-11  1.62165255e-04 
 7.62477597e-11  7.62477597e-11  7.62477597e-11  1.79999968e+00  7.62477597e-11  1.79999966e+00  7.62477597e-11  1.79999965e+00  7.62477597e-11  1.79999964e+00  7.62477597e-11  1.79999963e+00  7.62477597e-11  1.79999963e+00  7.62477597e-11  1.79999968e+00  7.62477597e-11  1.79999966e+00  7.62477597e-11  1.79999965e+00  7.62477597e-11  1.79999964e+00  7.62477597e-11  1.79999963e+00  7.62477597e-11  1.79999963e+00  7.62477597e-11  8.00000000e-01  7.62477597e-11  1.00000000e+00  7.62477597e-11  1.61840878e-07  7.62477597e-11  1.80000000e+00  7.62477597e-11  1.79999345e+00  7.62477597e-11  9.56314499e-01  7.62477597e-11  9.56308160e-01  7.62477597e-11  3.13548121e-04 
 1.12396896e-10  1.12396896e-10  1.12396896e-10  1.79999973e+00  1.12396896e-10  1.79999974e+00  1.12396896e-10  1.79999975e+00  1.12396896e-10  1.79999976e+00  1.12396896e-10  1.79999977e+00  1.12396896e-10  1.79999977e+00  1.12396896e-10  1.79999973e+00  1.12396896e-10  1.79999974e+00  1.12396896e-10  1.79999975e+00  1.12396896e-10  1.79999976e+00  1.12396896e-10  1.79999977e+00  1.12396896e-10  1.79999977e+00  1.12396896e-10  8.00000000e-01  1.12396896e-10  1.00000000e+00  1.12396896e-10  1.60672801e-07  1.12396896e-10  1.80000000e+00  1.12396896e-10  1.79999423e+00  1.12396896e-10  9.56238573e-01  1.12396896e-10  9.56232232e-01  1.12396896e-10 -2.89534535e-04 
 1.47540939e-10  1.47540939e-10  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  1.79999974e+00  1.47540939e-10  8.00000000e-01  1.47540939e-10  1.00000000e+00  1.47540939e-10  1.60808826e-07  1.47540939e-10  1.80000000e+00  1.47540939e-10  1.79999423e+00  1.47540939e-10  9.56003538e-01  1.47540939e-10  9.55997201e-01  1.47540939e-10  1.99257921e-02 
 1.80404118e-10  1.80404118e-10  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999974e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  1.79999975e+00  1.80404118e-10  8.00000000e-01  1.80404118e-10  1.00000000e+00  1.80404118e-10  1.61004719e-07  1.80404118e-10  1.80000000e+00  1.80404118e-10  1.79999418e+00  1.80404118e-10  9.57283185e-01  1.80404118e-10  9.57276844e-01  1.80404118e-10  3.57580238e-01 
 2.30404118e-10  2.30404118e-10  2.30404118e-10  1.79999968e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999968e+00  2.30404118e-10  1.79999968e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  1.79999967e+00  2.30404118e-10  8.00000000e-01  2.30404118e-10  1.00000000e+00  2.30404118e-10  1.60914601e-07  2.30404118e-10  1.80000000e+00  2.30404118e-10  1.79999263e+00  2.30404118e-10  9.56003905e-01  2.30404118e-10  9.55997418e-01  2.30404118e-10  9.00801887e-01 
 2.80404118e-10  2.80404118e-10  2.80404118e-10  1.79999968e+00  2.80404118e-10  1.79999968e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999968e+00  2.80404118e-10  1.79999968e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  1.79999967e+00  2.80404118e-10  8.00000000e-01  2.80404118e-10  1.00000000e+00  2.80404118e-10  1.60972212e-07  2.80404118e-10  1.80000000e+00  2.80404118e-10  1.79999778e+00  2.80404118e-10  9.52713752e-01  2.80404118e-10  9.52707280e-01  2.80404118e-10  1.22028692e+00 
 3.30404118e-10  3.30404118e-10  3.30404118e-10  1.79999948e+00  3.30404118e-10  1.79999945e+00  3.30404118e-10  1.79999942e+00  3.30404118e-10  1.79999941e+00  3.30404118e-10  1.79999941e+00  3.30404118e-10  1.79999940e+00  3.30404118e-10  1.79999948e+00  3.30404118e-10  1.79999945e+00  3.30404118e-10  1.79999942e+00  3.30404118e-10  1.79999941e+00  3.30404118e-10  1.79999941e+00  3.30404118e-10  1.79999940e+00  3.30404118e-10  8.00000000e-01  3.30404118e-10  1.00000000e+00  3.30404118e-10  1.60815417e-07  3.30404118e-10  1.80000000e+00  3.30404118e-10  1.79999104e+00  3.30404118e-10  9.50520583e-01  3.30404118e-10  9.50514535e-01  3.30404118e-10  1.49215328e+00 
 3.80404118e-10  3.80404118e-10  3.80404118e-10  1.79999934e+00  3.80404118e-10  1.79999932e+00  3.80404118e-10  1.79999931e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  1.79999934e+00  3.80404118e-10  1.79999932e+00  3.80404118e-10  1.79999931e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  1.79999930e+00  3.80404118e-10  8.00000000e-01  3.80404118e-10  1.00000000e+00  3.80404118e-10  1.61109601e-07  3.80404118e-10  1.80000000e+00  3.80404118e-10  1.79999363e+00  3.80404118e-10  9.50919972e-01  3.80404118e-10  9.53643208e-01  3.80404118e-10  1.69501268e+00 
 4.30404118e-10  4.30404118e-10  4.30404118e-10  1.79999969e+00  4.30404118e-10  1.79999976e+00  4.30404118e-10  1.79999980e+00  4.30404118e-10  1.79999983e+00  4.30404118e-10  1.79999984e+00  4.30404118e-10  1.79999984e+00  4.30404118e-10  1.79999969e+00  4.30404118e-10  1.79999976e+00  4.30404118e-10  1.79999980e+00  4.30404118e-10  1.79999983e+00  4.30404118e-10  1.79999984e+00  4.30404118e-10  1.79999984e+00  4.30404118e-10  8.00000000e-01  4.30404118e-10  1.00000000e+00  4.30404118e-10  1.60786200e-07  4.30404118e-10  1.80000000e+00  4.30404118e-10  1.79999556e+00  4.30404118e-10  9.33297915e-01  4.30404118e-10  9.64126210e-01  4.30404118e-10  1.78274190e+00 
 4.80404118e-10  4.80404118e-10  4.80404118e-10  1.80000011e+00  4.80404118e-10  1.80000020e+00  4.80404118e-10  1.80000025e+00  4.80404118e-10  1.80000028e+00  4.80404118e-10  1.80000029e+00  4.80404118e-10  1.80000030e+00  4.80404118e-10  1.80000011e+00  4.80404118e-10  1.80000020e+00  4.80404118e-10  1.80000025e+00  4.80404118e-10  1.80000028e+00  4.80404118e-10  1.80000029e+00  4.80404118e-10  1.80000030e+00  4.80404118e-10  8.00000000e-01  4.80404118e-10  1.00000000e+00  4.80404118e-10  1.60973259e-07  4.80404118e-10  1.80000000e+00  4.80404118e-10  1.79999437e+00  4.80404118e-10  9.20217133e-01  4.80404118e-10  1.01522428e+00  4.80404118e-10  1.80550344e+00 
 5.30404118e-10  5.30404118e-10  5.30404118e-10  1.80000005e+00  5.30404118e-10  1.80000004e+00  5.30404118e-10  1.80000004e+00  5.30404118e-10  1.80000002e+00  5.30404118e-10  1.80000001e+00  5.30404118e-10  1.80000001e+00  5.30404118e-10  1.80000005e+00  5.30404118e-10  1.80000004e+00  5.30404118e-10  1.80000004e+00  5.30404118e-10  1.80000002e+00  5.30404118e-10  1.80000001e+00  5.30404118e-10  1.80000001e+00  5.30404118e-10  8.00000000e-01  5.30404118e-10  1.00000000e+00  5.30404118e-10  1.60961694e-07  5.30404118e-10  1.80000000e+00  5.30404118e-10  1.79999379e+00  5.30404118e-10  9.08424509e-01  5.30404118e-10  1.05066606e+00  5.30404118e-10  1.80599275e+00 
 5.80404118e-10  5.80404118e-10  5.80404118e-10  1.79999971e+00  5.80404118e-10  1.79999964e+00  5.80404118e-10  1.79999957e+00  5.80404118e-10  1.79999954e+00  5.80404118e-10  1.79999952e+00  5.80404118e-10  1.79999950e+00  5.80404118e-10  1.79999971e+00  5.80404118e-10  1.79999964e+00  5.80404118e-10  1.79999957e+00  5.80404118e-10  1.79999954e+00  5.80404118e-10  1.79999952e+00  5.80404118e-10  1.79999950e+00  5.80404118e-10  8.00000000e-01  5.80404118e-10  1.00000000e+00  5.80404118e-10  1.60909003e-07  5.80404118e-10  1.80000000e+00  5.80404118e-10  1.79999397e+00  5.80404118e-10  9.10431249e-01  5.80404118e-10  1.07246068e+00  5.80404118e-10  1.80249015e+00 
 6.30404118e-10  6.30404118e-10  6.30404118e-10  1.79999966e+00  6.30404118e-10  1.79999963e+00  6.30404118e-10  1.79999963e+00  6.30404118e-10  1.79999964e+00  6.30404118e-10  1.79999964e+00  6.30404118e-10  1.79999965e+00  6.30404118e-10  1.79999966e+00  6.30404118e-10  1.79999963e+00  6.30404118e-10  1.79999963e+00  6.30404118e-10  1.79999964e+00  6.30404118e-10  1.79999964e+00  6.30404118e-10  1.79999965e+00  6.30404118e-10  8.00000000e-01  6.30404118e-10  1.00000000e+00  6.30404118e-10  1.60929979e-07  6.30404118e-10  1.80000000e+00  6.30404118e-10  1.79999414e+00  6.30404118e-10  9.15556278e-01  6.30404118e-10  1.08285284e+00  6.30404118e-10  1.80004160e+00 
 6.80404118e-10  6.80404118e-10  6.80404118e-10  1.79999968e+00  6.80404118e-10  1.79999968e+00  6.80404118e-10  1.79999971e+00  6.80404118e-10  1.79999972e+00  6.80404118e-10  1.79999973e+00  6.80404118e-10  1.79999973e+00  6.80404118e-10  1.79999968e+00  6.80404118e-10  1.79999968e+00  6.80404118e-10  1.79999971e+00  6.80404118e-10  1.79999972e+00  6.80404118e-10  1.79999973e+00  6.80404118e-10  1.79999973e+00  6.80404118e-10  8.00000000e-01  6.80404118e-10  1.00000000e+00  6.80404118e-10  1.60937377e-07  6.80404118e-10  1.80000000e+00  6.80404118e-10  1.79999416e+00  6.80404118e-10  9.07676784e-01  6.80404118e-10  1.06535596e+00  6.80404118e-10  1.79905276e+00 
 7.30404118e-10  7.30404118e-10  7.30404118e-10  1.79999970e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  1.79999973e+00  7.30404118e-10  1.79999973e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  1.79999970e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  1.79999973e+00  7.30404118e-10  1.79999973e+00  7.30404118e-10  1.79999972e+00  7.30404118e-10  8.00000000e-01  7.30404118e-10  1.00000000e+00  7.30404118e-10  1.60932629e-07  7.30404118e-10  1.80000000e+00  7.30404118e-10  1.79999414e+00  7.30404118e-10  8.97919274e-01  7.30404118e-10  9.77259100e-01  7.30404118e-10  1.79891625e+00 
 7.80404118e-10  7.80404118e-10  7.80404118e-10  1.79999975e+00  7.80404118e-10  1.79999974e+00  7.80404118e-10  1.79999973e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  1.79999975e+00  7.80404118e-10  1.79999974e+00  7.80404118e-10  1.79999973e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  1.79999972e+00  7.80404118e-10  8.00000000e-01  7.80404118e-10  1.00000000e+00  7.80404118e-10  1.60931254e-07  7.80404118e-10  1.80000000e+00  7.80404118e-10  1.79999413e+00  7.80404118e-10  8.96952158e-01  7.80404118e-10  9.19339623e-01  7.80404118e-10  1.79912510e+00 
 8.30404118e-10  8.30404118e-10  8.30404118e-10  1.79999967e+00  8.30404118e-10  1.79999968e+00  8.30404118e-10  1.79999969e+00  8.30404118e-10  1.79999970e+00  8.30404118e-10  1.79999971e+00  8.30404118e-10  1.79999971e+00  8.30404118e-10  1.79999967e+00  8.30404118e-10  1.79999968e+00  8.30404118e-10  1.79999970e+00  8.30404118e-10  1.79999970e+00  8.30404118e-10  1.79999971e+00  8.30404118e-10  1.79999971e+00  8.30404118e-10  8.00000000e-01  8.30404118e-10  1.00000000e+00  8.30404118e-10  1.60931994e-07  8.30404118e-10  1.80000000e+00  8.30404118e-10  1.79999413e+00  8.30404118e-10  8.99185349e-01  8.30404118e-10  9.02327518e-01  8.30404118e-10  1.79937787e+00 
 8.80404118e-10  8.80404118e-10  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999971e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999972e+00  8.80404118e-10  1.79999971e+00  8.80404118e-10  8.00000000e-01  8.80404118e-10  1.00000000e+00  8.80404118e-10  1.60932307e-07  8.80404118e-10  1.80000000e+00  8.80404118e-10  1.79999413e+00  8.80404118e-10  9.00063994e-01  8.80404118e-10  8.99424999e-01  8.80404118e-10  1.79957748e+00 
 9.30404118e-10  9.30404118e-10  9.30404118e-10  1.79999973e+00  9.30404118e-10  1.79999973e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999971e+00  9.30404118e-10  1.79999973e+00  9.30404118e-10  1.79999973e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999972e+00  9.30404118e-10  1.79999971e+00  9.30404118e-10  8.00000000e-01  9.30404118e-10  1.00000000e+00  9.30404118e-10  1.60932233e-07  9.30404118e-10  1.80000000e+00  9.30404118e-10  1.79999413e+00  9.30404118e-10  9.00135960e-01  9.30404118e-10  8.99401929e-01  9.30404118e-10  1.79971787e+00 
 9.80404118e-10  9.80404118e-10  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  1.79999971e+00  9.80404118e-10  8.00000000e-01  9.80404118e-10  1.00000000e+00  9.80404118e-10  1.60932177e-07  9.80404118e-10  1.80000000e+00  9.80404118e-10  1.79999413e+00  9.80404118e-10  9.00052896e-01  9.80404118e-10  8.99684826e-01  9.80404118e-10  1.79981176e+00 
 1.03040412e-09  1.03040412e-09  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  1.79999971e+00  1.03040412e-09  8.00000000e-01  1.03040412e-09  1.00000000e+00  1.03040412e-09  1.60932176e-07  1.03040412e-09  1.80000000e+00  1.03040412e-09  1.79999413e+00  1.03040412e-09  8.99997962e-01  1.03040412e-09  8.99871156e-01  1.03040412e-09  1.79987317e+00 
